Expocode,Section_ID,Station_number,Cast_number,Bottle_number,Time[UTC],Date,Latitude,Longitude,Depth[m],CTD_Pressure[dbars],CTD_Temperature[ITS-90],Conductivity,Salinity[PSS-78],T_Alk[umol/kg],pH[in-situ],T_C[umol/kg],pCO2[uatm],NO2+NO3[umol/kg],PO4[umol/kg],SiO2[umol/kg],?ar,N:Si,N_Si(Index_A),N_Si(Index_B),delN(expected-measured),delSi (expected-measured),Potential_Alk,C:P_drawdown,N:P_drawdown,Si:P_drawdown,P:P_drawdown,C_drawdown,N_drawdown,Si_drawdown,P_drawdown,N:Si_drawdown,pH(SWS25),pCO2[TEQ 20DEGC],Mean Wind 1 Jun to Occupation[m/s scalar],Mean Wind Week Before Occupation[m/s scalar],Wind at time Occupied[m/s scalar],Wind 24 hr Mean [m/s scalar],del18O,Pw (Surface water vapour pressure)[atm],Pw[mbars],Pb (Barometric pressure)[mbars],xCO2 (ICELAND AVERAGE JUN/JUL)[ppm],Pb[atm],pCO2 atmosphere[atm],Temp[K],CO2 Sol [mol/kg/atm],CO2 Sol [mol/cc/atm],"Sc CO2, seawater [unitless]",KT CO2 ,delta pCO2,flux [mol/m2/h],flux [mol/m2/month],Pb Average [mbars],Pb Average [atm],pCO2 atmosphere average Pb [atm],CO2 Sol average Pb [mol/kg/atm],CO2 Sol average Pb [mol/cc/atm],"Sc CO2, seawater average Pb [(unitless)]",KT CO2 average Pb (cm/hr),delta pCO2 average Pb [atm],flux average Pb [mol/m2/h],flux month average Pb [mol/m2/month],,,,Mean Flux x area [mol/month],median flux x area [mol/month],sd x area,mean flux x area [g/month],median flux x area [g/month],sd,flux [g C/m2/month],,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,50.53,50.53,7.9786,35.849429,34.609196,2305.4,8.067,2124.4,366.3,5.31,0.58,1.3,1.983816188,-999,-1.337994444,-0.49802379,3.97,7.4,2310.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.81,608.7218018,,,,,,,,,,,,281.1286,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,101.676,101.676,6.2873,34.358295,34.645855,2305.22,8.014,2156.4,416.1,13.1,1.02,6.3,1.666811329,2.75623245,-0.568137375,1.696106128,3.22,9,2318.32,73.97879075,16.37121956,10.09570859,1,2800.132,619.658355,382.127315,37.85047,1.621601834,7.7371,743.6636963,,,,,,,,,,,,279.4373,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,509.617,509.617,4.2906,32.964564,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.4406,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,4.891,4.891,8.3958,36.167788,34.560109,2296.98,8.069,2113.5,365,4.72,0.46,0.93,2.023993757,-999,-1.388623171,-0.655968394,2.64,5.97,2301.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8175,595.2390137,8.737024793,8.11137931,12.48,9.048,,0.010658017,10.79923524,,398.4705882,,,281.5458,,,,,,,,1004.323077,0.991189812,390.7130813,0.046418643,4.76E-05,1249,19.93,-25.71308129,-0.000243839,-0.178002387,,,,,,,,,,-2.137808668,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,10.371,10.371,8.3955,36.170078,34.5602,2302.51,8.089,2109.8,346.9,4.71,0.47,0.77,2.108793627,-999,-1.525311899,-0.804010642,2.81,6.28,2307.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8363,566.4088135,,,,,,,,,,,,281.5455,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,21.159,21.159,8.2067,36.008642,34.568696,2302.47,8.088,2111.3,347.1,4.77,0.52,1.07,2.087935497,-999,-1.288337647,-0.539850936,3.55,6.73,2307.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8327,571.6851196,,,,,,,,,,,,281.3567,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,29.921,29.921,8.0621,35.871069,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,281.2121,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,49.857,49.857,7.7846,35.667864,34.606362,2304.96,8.063,2127.1,370,5.58,0.63,1.57,1.954028354,-999,-1.225869043,-0.330554703,4.5,7.88,2310.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8031,620.1189575,,,,,,,,,,,,280.9346,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,101.041,101.041,5.5476,33.659077,34.612578,2302.63,8.021,2155.8,407,11.4,1.03,5.66,1.641661711,2.822320164,-0.337524848,1.643897026,5.08,9.79,2314.03,77.87760758,13.4118373,9.437727396,1,2721.8255,468.74425,329.84895,34.95004,1.421087592,7.7341,751.1480713,,,,,,,,,,,,278.6976,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,408,1,1,1,2013-06-30,53.133,-45.2403,504.511,504.511,4.3745,33.039501,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.5245,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,5.674,5.674,9.028,36.792315,34.600477,2303.8,8.098,2102.4,339.8,3.57,0.36,0.87,2.199088745,-999,-0.903099862,-0.338622489,2.19,4.53,2307.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8533,539.7174683,8.535609756,8.489655172,11.71,6.75,,0.011119789,11.26712582,,398.4705882,,,282.178,,,,,,,,1004.323077,0.991189812,390.5290787,0.045427565,4.66E-05,1203,19.53,-50.72907869,-0.000461237,-0.336703263,,,,,,,,,,-4.043806189,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,10.508,10.508,9.023,36.78835,34.598904,2300.6,8.08,2107.5,355.5,3.63,0.44,0.96,2.11864711,-999,-0.851675919,-0.273039814,3.41,5.64,2304.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8363,564.7668457,,,,,,,,,,,,282.173,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,19.33,19.33,9.0257,36.799285,34.60355,2303.47,8.096,2102.5,340.3,3.08,0.49,0.83,2.186599311,-999,-0.708978896,-0.217057442,4.76,6.52,2306.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.852,541.2189941,,,,,,,,,,,,282.1757,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,30.604,30.604,9.4119,37.339513,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,282.5619,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,50.923,50.923,7.6729,35.5624,34.602858,2304.24,8.076,2121.7,357.5,2.65,0.43,0.65,1.995685065,-999,-0.666655754,-0.247385479,4.23,5.8,2306.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8135,602.0341797,,,,,,,,,,,,280.8229,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,101.652,101.652,6.6381,34.649847,34.615124,2314.47,7.975,2178.3,462.3,10.32,0.83,4.56,1.56596605,2.817104537,-0.803697911,0.955051506,2.96,7.89,2324.79,166.4048289,18.86874711,9.756504391,1,4958.9704,562.30074,290.750075,29.80064,1.933965933,7.7048,810.0344849,,,,,,,,,,,,279.7881,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,410,1,1,1,2013-07-01,52.868,-46.7902,505.25,505.25,4.3982,33.064126,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.5482,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,4.976,4.976,8.7909,36.514345,34.539995,2300.47,8.112,2094.6,326.2,2.87,0.31,0.6,2.235396599,-999,-0.813858999,-0.366227325,2.09,4.05,2303.34,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8638,523.9198608,7.9675,7.672068966,9.38,10.212,,0.010944822,11.08984098,,398.4705882,,,281.9409,,,,,,,,1004.323077,0.991189812,390.5987977,0.045807541,4.70E-05,1220,17.29,-64.39879771,-0.000522754,-0.381610417,,,,,,,,,,-4.583141108,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,10.796,10.796,8.7122,36.445264,34.541236,2291.31,8.067,2106.8,365.9,2.95,0.34,0.75,2.032018429,-999,-0.718786555,-0.250414422,2.49,4.35,2294.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8201,588.3578491,,,,,,,,,,,,281.8622,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,18.666,18.666,8.6482,36.390996,34.54273,2294.98,8.102,2095.2,334.2,2.96,0.33,0.59,2.172482507,-999,-0.864841155,-0.404959231,2.32,4.36,2297.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8516,539.984314,,,,,,,,,,,,281.7982,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,29.047,29.047,7.8044,35.634831,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.9544,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,49.076,49.076,7.0867,34.995165,34.570916,2302.06,8.072,2125.2,359.9,5.08,0.61,1.94,1.935698465,-999,-0.664800251,0.182081791,4.68,7.21,2307.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8032,621.8943481,,,,,,,,,,,,280.2367,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,101.528,101.528,4.9342,33.067052,34.565275,2313.22,8.002,2177.7,429.6,13.28,1.06,6.6,1.549258124,2.39682868,-0.38735836,1.921233424,3.68,9.3,2326.5,112.6305016,15.87842141,9.09958018,1,4894.8146,690.06111,395.45911,43.45905,1.744961976,7.7068,813.1729736,,,,,,,,,,,,278.0842,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,411,1,1,1,2013-07-01,52.8657,-48.2473,501.951,501.951,4.1548,32.833012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.3048,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,4.539,4.539,9.3538,36.931512,34.430568,2292.3,8.102,2088.2,334.6,0.67,0.17,0.3,2.225146193,-999,-0.048684867,0.065742588,2.05,2.25,2292.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8623,523.9144287,7.522,6.20137931,2.7,6.47,,0.01136586,11.51645812,,398.4705882,,,282.5038,,,,,,,,1004.323077,0.991189812,390.4310263,0.044978642,4.61E-05,1180,16,-55.8310263,-0.000411774,-0.300595251,,,,,,,,,,-3.610148965,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,9.579,9.579,9.0516,36.649705,34.42649,2289.74,8.123,2078.4,316,0.62,0.28,0.36,2.288309672,-999,0.027744189,0.13874201,3.86,3.84,2290.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8773,502.1915283,,,,,,,,,,,,282.2016,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,20.552,20.552,9.0074,36.621133,34.434236,2293.08,8.132,2077.1,308.2,0.72,0.25,0.4,2.325294789,-999,0.016257741,0.14403788,3.28,3.35,2293.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8855,490.6667786,,,,,,,,,,,,282.1574,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,30.303,30.303,8.5241,36.197182,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,281.6741,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,51.98,51.98,7.6478,35.483568,34.541949,2299.29,8.078,2116.4,354.4,4.25,0.54,1.73,1.995167203,-999,-0.461666841,0.253460272,4.39,6.37,2303.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8155,598.0807495,,,,,,,,,,,,280.7978,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,102.64,102.64,5.85,33.915264,34.592662,2301.89,7.997,2162.9,433.8,12.9,1.1,6.71,1.580139914,2.067795462,-0.112213758,2.148854566,4.7,9.79,2314.79,91.09414076,14.73908145,8.021827177,1,4931.40545,797.90408,434.26374,54.135265,1.8373721,7.7148,789.5769043,,,,,,,,,,,,279,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,507.34,507.34,4.2451,32.917064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.3951,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,412,1,1,1,2013-07-01,53.6665,-49.2462,1012.424,1012.424,3.835,32.76742,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,276.985,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,6.236,6.236,7.7755,35.505226,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.9255,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,10.693,10.693,7.7735,35.506207,34.462015,2285.16,8.064,2109.4,367.8,3.71,0.33,1.03,1.944668701,-999,-0.827289307,-0.232875344,1.57,3.92,2288.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8039,615.6734009,,,,,,,,,,,,280.9235,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,20.543,20.543,7.6288,35.386297,34.470871,2297.32,8.112,2100.7,325.4,3.52,0.4,1.08,2.135143919,-999,-0.694134871,-0.123809162,2.88,4.92,2300.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8463,550.0859375,,,,,,,,,,,,280.7788,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,30.896,30.896,6.8828,34.747182,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.0328,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,50.343,50.343,6.4431,34.370701,34.527597,2306.62,8.069,2135.8,363.6,6.36,0.66,2.95,1.881589984,-999,-0.371807477,0.720738213,4.2,6.95,2312.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7879,646.6359253,,,,,,,,,,,,279.5931,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,102.182,102.182,4.8358,32.979559,34.565593,2300.84,8.035,2153.6,392,16.95,1.24,8.55,1.641447576,2.136029193,-0.383028853,2.571372701,2.89,10.05,2317.79,45.2074442,16.59881045,9.059828726,1,2465.6452,905.310575,494.12931,54.54069,1.832132919,7.7371,748.6087036,,,,,,,,,,,,277.9858,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,414,1,1,1,2013-07-02,53.6665,-47.57,504.21,504.21,4.1879,32.855582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.3379,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,6.157,6.157,7.7911,35.561589,34.506585,2289.09,8.058,2115.2,374.1,4.19,0.4,0.02,1.928738906,-999,-1.944478883,-1.34406283,2.21,5.98,2293.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7988,625.3682251,8.304609375,7.582413793,12.05,7.578,,0.01023254,10.36812073,,398.4705882,,,280.9411,,,,,,,,1004.323077,0.991189812,390.8826213,0.047401206,4.86E-05,1294,17.97,-16.78262134,-0.000146547,-0.106979063,,,,,,,,,,-1.284818547,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,10.297,10.297,7.7779,35.551617,34.506871,2279.46,8.035,2115.7,395.5,4.27,0.44,0.27,1.832710726,-999,-1.761049149,-1.133684072,2.77,6.33,2283.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7769,660.5809937,,,,,,,,,,,,280.9279,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,19.361,19.361,7.783,35.558735,34.505071,2292.95,8.082,2108.4,351.2,4.2,0.41,0.03,2.021960774,-999,-1.94032609,-1.337859659,2.36,6.12,2297.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8211,588.5412598,,,,,,,,,,,,280.933,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,29.913,29.913,7.7275,35.515294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.8775,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,50.547,50.547,6.843,34.734607,34.52799,2300.52,8.07,2126.5,361.3,6.01,0.56,0.94,1.90796743,-999,-1.983886234,-1.066137455,2.95,7.46,2306.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.798,630.8990479,,,,,,,,,,,,279.993,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,100.419,100.419,4.9226,33.042988,34.549988,2295.33,8.029,2150.3,397.7,11.82,0.95,5.95,1.6228795,3.74918225,-0.277972035,1.781502594,3.38,8.3,2307.15,67.2639624,14.50696471,11.81737955,1,2325.0246,501.4431,408.47576,34.56568,1.227595733,7.7324,754.4823608,,,,,,,,,,,,278.0726,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,1006.48,1006.48,3.808,32.732061,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,276.958,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,416,1,1,1,2013-07-02,53.6667,-46.5007,505.482,505.482,4.2435,32.907611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.3935,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,5.305,5.305,7.0117,34.867932,34.528145,2293.12,8.091,2110.3,343.3,5.62,0.6,0.13,2.005708089,-999,-2.516945765,-1.705213896,3.98,8.87,2298.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8185,595.7306519,8.204341085,7.058275862,11.65,7.166,,0.009706098,9.834703704,,398.4705882,,,280.1617,,,,,,,,1004.323077,0.991189812,391.0923929,0.048687989,4.99E-05,1356,17.21,-47.79239286,-0.000410475,-0.299646628,,,,,,,,,,-3.598756002,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,9.845,9.845,6.9868,34.846913,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.1368,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,19.685,19.685,6.9988,34.86504,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,280.1488,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,31.556,31.556,5.9885,33.959638,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.1385,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,50.895,50.895,5.4214,33.509462,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,278.5714,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,101.499,101.499,4.2077,32.489799,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.3577,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,1015.76,1015.76,3.7607,32.70257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,276.9107,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,417,1,1,1,2013-07-02,54.0788,-45.4005,504.598,504.598,4.0822,32.77186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.2322,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,2.566,2.566,6.8377,34.728446,34.550609,2297.06,8.092,2114.5,342.5,6.26,0.57,0,2.001938904,-999,-2.931518171,-2.036330223,2.86,8.55,2303.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8175,598.6821289,8.199923664,6.974482759,9.21,9.51,,0.009591841,9.718933375,,398.4705882,,,279.9877,,,,,,,,1004.323077,0.991189812,391.1379207,0.048977311,5.02E-05,1370,17.11,-48.63792069,-0.000417711,-0.304928948,,,,,,,,,,-3.662196665,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,8.927,8.927,6.8381,34.730702,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.9881,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,20.962,20.962,6.8403,34.73866,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.9903,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,28.757,28.757,6.8395,34.741177,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.9895,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,50.473,50.473,6.0724,34.079676,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.2224,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,101.823,101.823,4.0589,32.376029,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.2089,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,419,1,1,1,2013-07-03,54.4892,-45.0478,1013.108,1013.108,3.7753,32.717415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,276.9253,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
